serialNo,name,date,amount,category
3499,Phone Bill,2023-03-05,3965.55,Communication
3500,Fitness Class,2023-03-16,4608.36,Sports
3501,Dental Check,2023-04-12,7968.08,Medical
3502,Snacks,2023-04-18,6722.31,Food
3503,Water Bill,2023-04-01,3402.02,Home
3504,Vegetables,2023-04-20,6417.11,Food
3505,Shirt,2023-04-25,9306.59,Clothing
3506,Football,2023-04-23,138.39,Sports
3507,Books,2023-04-02,222.10,Education
3508,Laundry,2023-04-28,3135.10,Others
3509,Flight,2023-04-04,6813.73,Travel
3510,Postage,2023-04-26,6643.18,Communication
3511,Amusement Park,2023-04-22,8704.97,Entertainment
3512,Socks,2023-04-27,8405.00,Clothing
3513,Doctor Visit,2023-04-02,545.39,Medical
3514,Swimming,2023-04-16,1505.31,Sports
3515,Insurance,2023-04-22,4106.54,Medical
3516,Jeans,2023-04-25,3136.92,Clothing
3517,Laundry,2023-04-26,3872.29,Others
3518,SIM Card,2023-04-01,4444.95,Communication
3519,Basketball,2023-04-14,1296.31,Sports
3520,Scarf,2023-04-08,7022.58,Clothing
3521,Workshop,2023-04-09,3625.40,Education
3522,SIM Card,2023-04-09,2950.99,Communication
3523,Cleaning,2023-04-20,2580.38,Home
3524,Restaurant,2023-04-18,359.61,Food
3525,Eye Exam,2023-04-18,2408.41,Medical
3526,Backpack,2023-04-28,6674.47,Education
3527,Charity,2023-04-09,9921.00,Others
3528,Scooter,2023-04-23,3805.31,Transportation
3529,Shoes,2023-04-21,7911.63,Clothing
3530,Security,2023-04-19,2671.35,Others
3531,Travel Insurance,2023-04-02,8363.22,Travel
3532,Cruise,2023-04-13,6435.91,Travel
3533,Jeans,2023-04-22,9385.15,Clothing
3534,Postage,2023-04-25,5879.32,Communication
3535,Workshop,2023-04-17,3784.25,Education
3536,Sports Event,2023-04-19,6289.03,Entertainment
3537,Cycling,2023-04-10,2556.06,Sports
3538,Notebook,2023-04-14,9761.29,Education
3539,Vaccination,2023-04-28,2726.95,Medical
3540,Security,2023-04-14,9516.77,Others
3541,Vegetables,2023-04-07,1972.16,Food
3542,Karaoke,2023-04-04,1625.67,Entertainment
3543,Storage,2023-04-25,2283.02,Others
3544,Online Course,2023-04-22,869.59,Education
3545,Dress,2023-04-20,8195.20,Clothing
3546,Groceries,2023-04-21,2217.52,Food
3547,Fuel,2023-04-06,332.72,Travel
3548,VPN,2023-04-14,1054.27,Communication
3549,Scarf,2023-04-20,9967.94,Clothing
3550,Socks,2023-04-05,320.64,Clothing
3551,Taxi,2023-04-25,5053.16,Transportation
3552,Music Festival,2023-04-13,1531.24,Entertainment
3553,Tennis,2023-04-28,3988.65,Sports
3554,Yoga,2023-04-25,3762.08,Sports
3555,Parking,2023-04-01,8746.57,Transportation
3556,Coat,2023-04-06,1383.97,Clothing
3557,Gas,2023-04-09,7543.76,Home
3558,Hotel,2023-04-22,9384.66,Travel
3559,Scooter,2023-04-15,5168.96,Transportation
3560,Club,2023-04-21,2510.34,Entertainment
3561,Movie,2023-04-01,3974.01,Entertainment
3562,Vaccination,2023-04-03,8235.47,Medical
3563,Basketball,2023-04-13,6111.05,Sports
3564,Subscription,2023-04-18,3875.27,Communication
3565,Theater,2023-04-23,8621.07,Entertainment
3566,Ride Sharing,2023-04-09,1186.80,Transportation
3567,Insurance,2023-04-21,7509.93,Medical
3568,Toll,2023-04-02,5819.02,Transportation
3569,Parking,2023-04-27,1494.53,Transportation
3570,Fast Food,2023-04-07,2320.58,Food
3571,Charity,2023-04-11,9103.12,Others
3572,Yoga,2023-04-05,5471.48,Sports
3573,Eye Exam,2023-04-20,3526.63,Medical
3574,Stationery,2023-04-24,3139.69,Education
3575,Jeans,2023-04-13,3712.73,Clothing
3576,Drinks,2023-04-22,5850.12,Food
3577,Swimming,2023-04-20,4671.28,Sports
3578,Game,2023-04-21,9634.14,Entertainment
3579,Vegetables,2023-04-16,4153.87,Food
3580,Football,2023-04-10,1912.04,Sports
3581,Scarf,2023-04-18,612.07,Clothing
3582,Yoga,2023-04-08,4997.40,Sports
3583,Scarf,2023-04-25,4774.83,Clothing
3584,Roaming,2023-04-17,2075.77,Communication
3585,Equipment,2023-04-09,6937.98,Sports
3586,Metro,2023-04-18,2911.78,Transportation
3587,Cycling,2023-04-12,3843.60,Sports
3588,Movie,2023-04-21,8058.18,Entertainment
3589,Toll,2023-04-11,2520.19,Travel
3590,Train,2023-04-28,8108.24,Travel
3591,Fuel,2023-04-15,8822.35,Travel
3592,Internet,2023-04-18,8182.51,Home
3593,Subscription,2023-04-07,5240.97,Communication
3594,Medicine,2023-04-07,4065.45,Medical
3595,Storage,2023-04-17,5861.57,Others
3596,Ride Sharing,2023-04-09,4297.91,Transportation
3597,Mortgage,2023-04-28,6648.65,Home
3598,Train,2023-04-26,3313.26,Transportation
3599,Postage,2023-04-08,4527.53,Communication
3600,Maintenance,2023-04-07,6147.43,Home
3601,Insurance,2023-05-09,9188.86,Medical
3602,Therapy,2023-05-22,3510.65,Medical
3603,Vegetables,2023-05-20,6877.51,Food
3604,Stationery,2023-05-27,9920.98,Education
3605,Rent,2023-05-06,6093.21,Home
3606,Insurance,2023-05-14,7179.00,Medical
3607,Game,2023-05-23,8018.91,Entertainment
3608,Metro,2023-05-07,7433.85,Transportation
3609,SIM Card,2023-05-20,677.79,Communication
3610,Medicine,2023-05-06,3327.18,Medical
3611,Electricity,2023-05-21,4958.89,Home
3612,Data Plan,2023-05-06,1715.02,Communication
3613,Scooter,2023-05-23,1983.29,Transportation
3614,Bicycle,2023-05-26,7692.35,Transportation
3615,Accessories,2023-05-19,7083.67,Others
3616,Visa Fee,2023-05-07,4128.36,Travel
3617,Rent,2023-05-11,1187.93,Home
3618,Toll,2023-05-18,1784.30,Travel
3619,VPN,2023-05-09,2288.69,Communication
3620,Toll,2023-05-08,8930.98,Transportation
3621,Electricity,2023-05-12,8747.28,Home
3622,Books,2023-05-15,5693.76,Education
3623,Online Course,2023-05-25,1618.20,Education
3624,Seminar,2023-05-22,4216.10,Education
3625,Seminar,2023-05-02,9515.33,Education
3626,Bank Fee,2023-05-14,5016.13,Others
3627,Books,2023-05-26,7346.74,Education
3628,Postage,2023-05-28,4937.51,Communication
3629,Gift,2023-05-23,3990.48,Others
3630,Hat,2023-05-08,963.39,Clothing
3631,Maintenance,2023-05-02,6067.76,Home
3632,Running,2023-05-15,8389.22,Sports
3633,Bus,2023-05-19,8674.94,Transportation
3634,Bus,2023-05-22,9543.26,Transportation
3635,Mobile Recharge,2023-05-01,2937.75,Communication
3636,Cafe,2023-05-16,3688.80,Food
3637,Meat,2023-05-16,991.78,Food
3638,Internet,2023-05-07,9401.68,Home
3639,Jacket,2023-05-20,5045.12,Clothing
3640,Dress,2023-05-18,4417.07,Clothing
3641,Jacket,2023-05-09,3147.67,Clothing
3642,Rent,2023-05-08,5921.41,Home
3643,Gym,2023-05-08,2579.41,Sports
3644,SIM Card,2023-05-25,834.67,Communication
3645,Fuel,2023-05-13,1213.66,Travel
3646,Hotel,2023-05-05,7855.65,Travel
3647,Mobile Recharge,2023-05-15,7885.10,Communication
3648,Calling Card,2023-05-02,2497.12,Communication
3649,Eye Exam,2023-05-22,344.57,Medical
3650,Health Check,2023-05-23,7912.23,Medical
3651,Online Course,2023-05-08,3091.38,Education
3652,Music Festival,2023-05-11,9154.58,Entertainment
3653,Water Bill,2023-05-22,9402.80,Home
3654,Vaccination,2023-05-12,4972.72,Medical
3655,Ride Sharing,2023-05-09,3644.11,Transportation
3656,Charity,2023-05-26,6774.12,Others
3657,Backpack,2023-05-02,4350.55,Education
3658,Maintenance,2023-05-04,4847.74,Home
3659,Dress,2023-05-21,9265.30,Clothing
3660,Music Festival,2023-05-08,1030.71,Entertainment
3661,Scarf,2023-05-03,8866.15,Clothing
3662,Security,2023-05-06,8559.73,Others
3663,Fast Food,2023-05-23,9272.74,Food
3664,Drinks,2023-05-10,7041.14,Food
3665,Snacks,2023-05-11,6059.96,Food
3666,Tennis,2023-05-03,2298.62,Sports
3667,Hotel,2023-05-02,7585.23,Travel
3668,Train,2023-05-26,9161.04,Travel
3669,Running,2023-05-08,425.33,Sports
3670,Appliance,2023-05-21,6172.91,Home
3671,Gym,2023-05-27,4922.52,Sports
3672,Basketball,2023-05-08,5222.57,Sports
3673,Shoes,2023-05-02,7401.05,Clothing
3674,Pet,2023-05-08,9596.70,Others
3675,Scooter,2023-05-01,5069.26,Transportation
3676,Groceries,2023-05-05,6975.84,Food
3677,Fast Food,2023-05-27,4435.46,Food
3678,Furniture,2023-05-16,130.51,Home
3679,Furniture,2023-05-15,8600.11,Home
3680,Accessories,2023-05-15,1660.17,Others
3681,Parking,2023-05-24,5035.77,Transportation
3682,Pet,2023-05-28,1163.23,Others
3683,Equipment,2023-05-17,8817.87,Sports
3684,Appliance,2023-05-18,3529.17,Home
3685,Lottery,2023-05-03,9055.95,Others
3686,Taxi,2023-05-27,2022.20,Transportation
3687,Sports Event,2023-05-07,3044.09,Entertainment
3688,Mobile Recharge,2023-05-02,2466.49,Communication
3689,Cafe,2023-05-04,497.67,Food
3690,Football,2023-05-05,3692.27,Sports
3691,Bus,2023-05-15,826.48,Transportation
3692,Movie,2023-05-28,8327.56,Entertainment
3693,Furniture,2023-05-20,4372.57,Home
3694,Movie,2023-05-18,1937.41,Entertainment
3695,Delivery,2023-05-19,9287.38,Food
3696,Jeans,2023-05-22,7465.30,Clothing
3697,Calling Card,2023-05-04,6460.77,Communication
3698,Toll,2023-05-16,636.25,Travel
3699,Notebook,2023-05-08,4860.99,Education
3700,Fast Food,2023-05-23,832.53,Food
3701,Meat,2023-06-08,4765.05,Food
3702,Concert,2023-06-05,7078.30,Entertainment
3703,Football,2023-06-19,543.25,Sports
3704,Taxi,2023-06-25,2541.34,Travel
3705,Ride Sharing,2023-06-21,2966.59,Transportation
3706,Backpack,2023-06-11,106.12,Education
3707,Charity,2023-06-16,9419.29,Others
3708,Sports Event,2023-06-27,8269.00,Entertainment
3709,Jacket,2023-06-13,1711.20,Clothing
3710,Gift,2023-06-22,7130.99,Others
3711,Eye Exam,2023-06-17,4338.78,Medical
3712,Water Bill,2023-06-08,2379.83,Home
3713,Pet,2023-06-01,2374.65,Others
3714,SIM Card,2023-06-23,375.59,Communication
3715,Football,2023-06-08,366.08,Sports
3716,Rent,2023-06-16,1958.89,Home
3717,Therapy,2023-06-25,184.99,Medical
3718,Fast Food,2023-06-24,2205.86,Food
3719,Basketball,2023-06-28,6646.96,Sports
3720,Dental Check,2023-06-11,1256.92,Medical
3721,Medicine,2023-06-10,9693.94,Medical
3722,Visa Fee,2023-06-13,9353.01,Travel
3723,Accessories,2023-06-07,4657.45,Others
3724,Dental Check,2023-06-04,5794.53,Medical
3725,Club,2023-06-09,2127.61,Entertainment
3726,Swimming,2023-06-18,840.88,Sports
3727,Vaccination,2023-06-06,406.26,Medical
3728,Visa Fee,2023-06-08,3844.43,Travel
3729,Data Plan,2023-06-15,7147.66,Communication
3730,Eye Exam,2023-06-22,5272.17,Medical
3731,Cycling,2023-06-05,9764.73,Sports
3732,Karaoke,2023-06-23,8377.13,Entertainment
3733,Fuel,2023-06-08,927.22,Travel
3734,Scooter,2023-06-21,7910.77,Transportation
3735,Bus,2023-06-08,8615.68,Transportation
3736,Roaming,2023-06-04,3191.98,Communication
3737,Coat,2023-06-06,6552.03,Clothing
3738,Storage,2023-06-01,4925.61,Others
3739,Therapy,2023-06-10,6637.96,Medical
3740,Scooter,2023-06-11,5688.19,Transportation
3741,Furniture,2023-06-28,3350.97,Home
3742,Rent,2023-06-03,3136.97,Home
3743,Taxi,2023-06-25,3832.02,Travel
3744,Concert,2023-06-11,4127.78,Entertainment
3745,Backpack,2023-06-13,5068.32,Education
3746,Dental Check,2023-06-03,6662.63,Medical
3747,Coat,2023-06-08,1365.82,Clothing
3748,Bank Fee,2023-06-08,3641.18,Others
3749,Cafe,2023-06-03,4327.81,Food
3750,Dental Check,2023-06-04,6460.46,Medical
3751,SIM Card,2023-06-26,4752.07,Communication
3752,Donation,2023-06-26,63.46,Others
3753,Postage,2023-06-13,1450.39,Communication
3754,Stationery,2023-06-06,9853.22,Education
3755,Train,2023-06-23,5226.11,Travel
3756,Train,2023-06-18,2034.68,Travel
3757,VPN,2023-06-11,2101.88,Communication
3758,Internet,2023-06-22,9688.52,Home
3759,Calling Card,2023-06-13,2699.36,Communication
3760,Amusement Park,2023-06-16,5787.87,Entertainment
3761,Furniture,2023-06-28,494.95,Home
3762,Gym,2023-06-24,209.01,Sports
3763,Hat,2023-06-24,1534.56,Clothing
3764,Pen,2023-06-25,8887.37,Education
3765,Rent,2023-06-19,968.19,Home
3766,Health Check,2023-06-24,4534.67,Medical
3767,Maintenance,2023-06-13,654.17,Home
3768,Notebook,2023-06-06,3692.07,Education
3769,Fuel,2023-06-11,5883.13,Transportation
3770,Rent,2023-06-24,3658.60,Home
3771,Drinks,2023-06-17,5657.15,Food
3772,Cafe,2023-06-04,8912.03,Food
3773,Exam Fee,2023-06-15,3125.60,Education
3774,Toll,2023-06-27,8789.19,Travel
3775,Tennis,2023-06-25,9671.91,Sports
3776,Jacket,2023-06-20,7225.04,Clothing
3777,Doctor Visit,2023-06-02,4621.82,Medical
3778,Concert,2023-06-12,5577.08,Entertainment
3779,Exam Fee,2023-06-19,3706.49,Education
3780,Security,2023-06-25,5799.85,Others
3781,Concert,2023-06-23,5483.75,Entertainment
3782,Dental Check,2023-06-08,4978.11,Medical
3783,Shoes,2023-06-28,3016.44,Clothing
3784,Data Plan,2023-06-28,2055.36,Communication
3785,Lottery,2023-06-03,9449.53,Others
3786,Vaccination,2023-06-18,7076.98,Medical
3787,VPN,2023-06-14,1378.13,Communication
3788,Meat,2023-06-08,5574.39,Food
3789,Game,2023-06-16,2334.56,Entertainment
3790,Equipment,2023-06-01,1632.51,Sports
3791,Movie,2023-06-19,4542.57,Entertainment
3792,Restaurant,2023-06-28,1426.99,Food
3793,Data Plan,2023-06-27,5222.26,Communication
3794,Surgery,2023-06-08,1200.97,Medical
3795,Security,2023-06-04,3380.91,Others
3796,Donation,2023-06-23,3402.26,Others
3797,Workshop,2023-06-24,5102.99,Education
3798,Medicine,2023-06-22,8706.55,Medical
3799,Dress,2023-06-14,8676.24,Clothing
3800,Travel Insurance,2023-06-22,7471.29,Travel
3801,Belt,2023-07-11,6641.82,Clothing
3802,Coat,2023-07-08,163.30,Clothing
3803,Fuel,2023-07-09,7473.48,Transportation
3804,Taxi,2023-07-18,7421.87,Transportation
3805,Security,2023-07-13,7129.70,Others
3806,Tuition,2023-07-28,1876.58,Education
3807,Eye Exam,2023-07-04,5868.00,Medical
3808,Game,2023-07-21,4680.42,Entertainment
3809,Coat,2023-07-10,3170.52,Clothing
3810,Scarf,2023-07-25,5615.94,Clothing
3811,Jeans,2023-07-26,4748.80,Clothing
3812,Seminar,2023-07-02,4424.48,Education
3813,Ride Sharing,2023-07-01,6295.65,Transportation
3814,Basketball,2023-07-09,389.06,Sports
3815,Medicine,2023-07-15,6537.57,Medical
3816,Basketball,2023-07-07,3210.04,Sports
3817,Coat,2023-07-06,1519.76,Clothing
3818,Maintenance,2023-07-13,7113.19,Home
3819,Electricity,2023-07-13,1456.30,Home
3820,Visa Fee,2023-07-12,9912.55,Travel
3821,Fuel,2023-07-28,8380.36,Travel
3822,Toll,2023-07-26,30.27,Travel
3823,Football,2023-07-10,6550.47,Sports
3824,Laundry,2023-07-27,1757.45,Others
3825,Game,2023-07-11,3236.49,Entertainment
3826,Flight,2023-07-17,3539.09,Travel
3827,Swimming,2023-07-10,4379.37,Sports
3828,Streaming Service,2023-07-15,3388.36,Entertainment
3829,Movie,2023-07-02,1536.45,Entertainment
3830,Football,2023-07-07,6108.42,Sports
3831,Online Course,2023-07-04,4296.32,Education
3832,Amusement Park,2023-07-14,781.26,Entertainment
3833,Yoga,2023-07-22,2406.70,Sports
3834,Visa Fee,2023-07-09,3583.84,Travel
3835,Music Festival,2023-07-18,765.19,Entertainment
3836,Stationery,2023-07-21,6251.16,Education
3837,Cafe,2023-07-03,8813.17,Food
3838,Calling Card,2023-07-15,7816.22,Communication
3839,Streaming Service,2023-07-12,9920.27,Entertainment
3840,Eye Exam,2023-07-21,1738.25,Medical
3841,Doctor Visit,2023-07-13,1575.29,Medical
3842,Metro,2023-07-07,9686.64,Transportation
3843,Electricity,2023-07-08,8535.18,Home
3844,Security,2023-07-23,7790.79,Others
3845,Drinks,2023-07-16,4422.79,Food
3846,Delivery,2023-07-09,7243.20,Food
3847,Maintenance,2023-07-17,6442.83,Home
3848,Swimming,2023-07-04,4249.54,Sports
3849,Cruise,2023-07-14,2446.14,Travel
3850,Exam Fee,2023-07-21,5417.77,Education
3851,Fitness Class,2023-07-11,2985.12,Sports
3852,Fruits,2023-07-02,6557.56,Food
3853,Taxi,2023-07-24,3324.99,Travel
3854,Fast Food,2023-07-02,2707.78,Food
3855,Fruits,2023-07-16,8581.65,Food
3856,Appliance,2023-07-26,448.32,Home
3857,Theater,2023-07-26,5564.77,Entertainment
3858,Cafe,2023-07-12,7968.18,Food
3859,Mortgage,2023-07-19,5203.31,Home
3860,Accessories,2023-07-05,6904.40,Others
3861,Yoga,2023-07-19,7076.20,Sports
3862,Water Bill,2023-07-20,2511.36,Home
3863,Donation,2023-07-21,3688.20,Others
3864,Streaming Service,2023-07-14,3106.55,Entertainment
3865,Club,2023-07-12,6573.37,Entertainment
3866,Shoes,2023-07-06,9191.02,Clothing
3867,Cruise,2023-07-06,6840.19,Travel
3868,Security,2023-07-15,3076.09,Others
3869,Delivery,2023-07-11,1951.25,Food
3870,Lottery,2023-07-02,4168.27,Others
3871,Pen,2023-07-02,959.59,Education
3872,Parking,2023-07-22,2521.37,Transportation
3873,Parking,2023-07-11,602.50,Transportation
3874,Roaming,2023-07-21,9631.42,Communication
3875,Furniture,2023-07-25,1821.06,Home
3876,Donation,2023-07-21,3475.43,Others
3877,Gift,2023-07-04,3143.95,Others
3878,Dental Check,2023-07-04,1521.06,Medical
3879,Basketball,2023-07-22,3387.57,Sports
3880,Belt,2023-07-20,7757.37,Clothing
3881,Hat,2023-07-09,5811.41,Clothing
3882,Gas,2023-07-27,6236.37,Home
3883,Mobile Recharge,2023-07-19,5458.13,Communication
3884,Insurance,2023-07-18,6737.50,Medical
3885,Restaurant,2023-07-19,3791.63,Food
3886,Train,2023-07-20,3636.66,Transportation
3887,Scarf,2023-07-16,116.10,Clothing
3888,Seminar,2023-07-08,3634.36,Education
3889,Gym,2023-07-05,8738.82,Sports
3890,Fast Food,2023-07-17,5171.53,Food
3891,Water Bill,2023-07-25,2807.19,Home
3892,Dental Check,2023-07-08,2492.88,Medical
3893,Furniture,2023-07-23,8820.48,Home
3894,Cruise,2023-07-13,4536.49,Travel
3895,Backpack,2023-07-06,8477.95,Education
3896,Toll,2023-07-19,1460.18,Travel
3897,Taxi,2023-07-23,4589.08,Transportation
3898,Mobile Recharge,2023-07-02,8535.61,Communication
3899,Fuel,2023-07-24,7761.73,Travel
3900,Train,2023-07-17,5880.58,Travel
3901,Belt,2023-08-19,6514.93,Clothing
3902,Theater,2023-08-26,2324.46,Entertainment
3903,Toll,2023-08-18,1567.79,Transportation
3904,Dental Check,2023-08-08,7314.95,Medical
3905,Hotel,2023-08-02,2029.20,Travel
3906,Shirt,2023-08-21,4241.77,Clothing
3907,Notebook,2023-08-27,9569.44,Education
3908,Running,2023-08-14,972.87,Sports
3909,Books,2023-08-18,7789.54,Education
3910,Gift,2023-08-26,431.03,Others
3911,Workshop,2023-08-27,4916.90,Education
3912,Postage,2023-08-03,9175.96,Communication
3913,Online Course,2023-08-17,7875.27,Education
3914,Charity,2023-08-13,7993.96,Others
3915,Amusement Park,2023-08-18,1619.00,Entertainment
3916,Basketball,2023-08-04,3528.87,Sports
3917,Surgery,2023-08-04,977.00,Medical
3918,Books,2023-08-05,9959.16,Education
3919,Donation,2023-08-20,2920.07,Others
3920,Calling Card,2023-08-27,1973.71,Communication
3921,Insurance,2023-08-16,4336.84,Medical
3922,Fast Food,2023-08-26,263.96,Food
3923,Cleaning,2023-08-02,8064.58,Home
3924,Storage,2023-08-25,5857.13,Others
3925,Internet,2023-08-18,945.74,Communication
3926,Football,2023-08-19,2165.08,Sports
3927,Shirt,2023-08-07,2253.53,Clothing
3928,Movie,2023-08-12,3157.94,Entertainment
3929,Theater,2023-08-09,5597.70,Entertainment
3930,Cycling,2023-08-24,9511.00,Sports
3931,Train,2023-08-18,9450.97,Transportation
3932,Coat,2023-08-01,9031.32,Clothing
3933,Concert,2023-08-22,6696.88,Entertainment
3934,Bank Fee,2023-08-26,2216.94,Others
3935,Flight,2023-08-20,2393.63,Travel
3936,Ride Sharing,2023-08-01,5676.13,Transportation
3937,Exam Fee,2023-08-14,5709.88,Education
3938,Internet,2023-08-15,1328.18,Home
3939,Security,2023-08-14,2228.25,Others
3940,Dental Check,2023-08-01,1778.20,Medical
3941,Fitness Class,2023-08-01,6378.93,Sports
3942,Streaming Service,2023-08-12,4899.32,Entertainment
3943,Laundry,2023-08-17,4439.84,Others
3944,Taxi,2023-08-14,8172.88,Transportation
3945,Rent,2023-08-16,5069.00,Home
3946,Shirt,2023-08-21,8943.78,Clothing
3947,Socks,2023-08-14,7170.92,Clothing
3948,Therapy,2023-08-10,2632.77,Medical
3949,Security,2023-08-09,9103.39,Others
3950,Maintenance,2023-08-11,1790.22,Home
3951,Shoes,2023-08-04,8734.03,Clothing
3952,Toll,2023-08-19,4095.28,Travel
3953,Health Check,2023-08-22,3938.20,Medical
3954,Storage,2023-08-21,856.26,Others
3955,Drinks,2023-08-18,9843.64,Food
3956,Books,2023-08-17,5234.73,Education
3957,Football,2023-08-04,7756.95,Sports
3958,Concert,2023-08-08,4746.29,Entertainment
3959,Calling Card,2023-08-12,6231.52,Communication
3960,Dental Check,2023-08-01,1822.84,Medical
3961,Football,2023-08-07,7375.96,Sports
3962,Hat,2023-08-16,6806.71,Clothing
3963,Delivery,2023-08-01,2841.83,Food
3964,Gift,2023-08-01,4542.39,Others
3965,Taxi,2023-08-25,6895.00,Transportation
3966,Fuel,2023-08-25,1156.23,Travel
3967,Hospital Bill,2023-08-11,5413.62,Medical
3968,Karaoke,2023-08-22,2121.03,Entertainment
3969,Fuel,2023-08-24,1885.63,Travel
3970,Lottery,2023-08-05,6991.81,Others
3971,Karaoke,2023-08-22,93.26,Entertainment
3972,Insurance,2023-08-13,3606.25,Medical
3973,Exam Fee,2023-08-19,7829.17,Education
3974,Music Festival,2023-08-19,1550.73,Entertainment
3975,Drinks,2023-08-27,4275.52,Food
3976,Metro,2023-08-12,2924.63,Transportation
3977,Club,2023-08-09,5115.30,Entertainment
3978,Health Check,2023-08-13,1653.68,Medical
3979,Toll,2023-08-09,9025.72,Transportation
3980,Data Plan,2023-08-23,2698.61,Communication
3981,Restaurant,2023-08-27,923.84,Food
3982,Parking,2023-08-13,9862.03,Transportation
3983,Ride Sharing,2023-08-27,4519.43,Transportation
3984,Fruits,2023-08-14,6166.99,Food
3985,Bicycle,2023-08-05,8432.70,Transportation
3986,Vegetables,2023-08-11,3836.41,Food
3987,Sports Event,2023-08-19,681.37,Entertainment
3988,Pen,2023-08-04,9093.20,Education
3989,Vegetables,2023-08-05,3417.72,Food
3990,Belt,2023-08-08,9493.28,Clothing
3991,Fitness Class,2023-08-19,912.42,Sports
3992,Online Course,2023-08-12,9442.51,Education
3993,Appliance,2023-08-03,9916.26,Home
3994,Vaccination,2023-08-15,4696.38,Medical
3995,Club,2023-08-02,8165.89,Entertainment
3996,Scooter,2023-08-28,4683.73,Transportation
