serialNo,name,date,amount,category
3464,Exhibition,2023-03-10,471.6,Entertainment
3465,Internet,2023-03-21,8189.61,Communication
3466,Subscription,2023-03-24,1518.04,Others
3467,Tennis,2023-03-19,6040.97,Sports
3468,Training,2023-03-20,8391.11,Education
3469,Streaming Service,2023-03-26,6518.56,Entertainment
3470,Pants,2023-03-16,877.02,Clothing
3471,Security,2023-03-09,6349.13,Home
3472,Visa Fee,2023-03-28,2857.08,Travel
3473,Therapy,2023-03-15,7319.78,Medical
3474,Eye Exam,2023-03-10,684.9,Medical
3475,Lecture,2023-03-11,6987.61,Education
3476,Ride Share,2023-03-06,4146.86,Transportation
3477,Ride Share,2023-03-24,1885.76,Transportation
3478,Jacket,2023-03-26,4893.53,Clothing
3479,Data Plan,2023-03-17,3053.25,Communication
3480,Train,2023-03-05,9432.35,Travel
3481,Nightclub,2023-03-12,4666.52,Entertainment
3482,Taxi,2023-03-14,4271.6,Travel
3483,Movie,2023-03-14,5438.72,Entertainment
3484,Lottery,2023-03-25,3603.46,Others
3485,Miscellaneous,2023-03-12,6455.09,Others
3486,Lottery,2023-03-25,2227.41,Others
3487,Car Maintenance,2023-03-10,4784.59,Transportation
3488,Hat,2023-03-05,6923.13,Clothing
3489,Basketball,2023-03-25,8757.41,Sports
3490,Vaccine,2023-03-18,3710.86,Medical
3491,Hospital,2023-03-04,1252.38,Medical
3492,Parking,2023-03-09,2967.96,Transportation
3493,Equipment,2023-03-13,6588.21,Sports
3494,Restaurant,2023-03-22,5846.28,Food
3495,KTV,2023-03-22,1989.79,Entertainment
3496,Toll,2023-03-03,9750.09,Transportation
3497,Storage,2023-03-01,4548.55,Others
3498,Exhibition,2023-03-08,2820.18,Entertainment
3499,Mobile Recharge,2023-03-26,8006.65,Communication
3500,Fast Food,2023-03-20,735.57,Food
3501,Calling Card,2023-04-21,2982.75,Communication
3502,Sweater,2023-04-12,4549.68,Clothing
3503,Swimming,2023-04-14,2568.6,Sports
3504,Miscellaneous,2023-04-01,8433.77,Others
3505,Dental,2023-04-01,4265.43,Medical
3506,Coffee,2023-04-12,4405.0,Food
3507,Internet,2023-04-09,7039.79,Home
3508,Sweater,2023-04-09,7513.94,Clothing
3509,Phone Bill,2023-04-04,6090.65,Communication
3510,Toll,2023-04-05,9545.24,Transportation
3511,Laundry,2023-04-04,1443.09,Others
3512,Scarf,2023-04-07,8490.41,Clothing
3513,Concert,2023-04-07,4800.62,Entertainment
3514,Bakery,2023-04-18,5257.89,Food
3515,Streaming Service,2023-04-26,79.17,Entertainment
3516,Health Check,2023-04-21,7026.82,Medical
3517,Hotel,2023-04-21,755.23,Travel
3518,Rent,2023-04-07,8711.44,Home
3519,Running,2023-04-24,1113.35,Sports
3520,Snacks,2023-04-09,4218.75,Food
3521,Stationery,2023-04-15,1708.24,Education
3522,Shoes,2023-04-22,4524.12,Clothing
3523,Flight,2023-04-27,9974.02,Travel
3524,Travel Guide,2023-04-01,5550.96,Travel
3525,Ride Share,2023-04-11,9974.49,Transportation
3526,Tuition,2023-04-11,9809.21,Education
3527,Storage,2023-04-17,1555.22,Others
3528,Fitness Class,2023-04-17,1164.66,Sports
3529,Medicine,2023-04-11,5428.0,Medical
3530,Socks,2023-04-28,4766.32,Clothing
3531,Books,2023-04-10,8346.52,Education
3532,Fast Food,2023-04-16,5106.49,Food
3533,Tennis,2023-04-25,8277.11,Sports
3534,Workshop,2023-04-02,5819.7,Education
3535,Hotel,2023-04-03,7447.27,Travel
3536,Mortgage,2023-04-06,9934.01,Home
3537,Phone Bill,2023-04-08,6148.59,Communication
3538,Bar,2023-04-22,3666.58,Entertainment
3539,Nightclub,2023-04-16,6462.12,Entertainment
3540,Coffee,2023-04-05,903.41,Food
3541,Luggage,2023-04-07,1750.91,Travel
3542,Amusement Park,2023-04-17,438.05,Entertainment
3543,Workshop,2023-04-22,7833.52,Education
3544,Insurance,2023-04-02,9164.16,Medical
3545,Basketball,2023-04-25,4947.09,Sports
3546,Therapy,2023-04-18,671.87,Medical
3547,Car Maintenance,2023-04-24,9477.74,Transportation
3548,Online Course,2023-04-24,8850.34,Education
3549,Exhibition,2023-04-24,1909.63,Entertainment
3550,Hospital,2023-04-14,3367.24,Medical
3551,Game,2023-04-14,6825.06,Entertainment
3552,Fine,2023-04-28,4266.26,Others
3553,Amusement Park,2023-04-05,3044.92,Entertainment
3554,Exam Fee,2023-04-19,3253.44,Education
3555,Sweater,2023-04-14,799.28,Clothing
3556,Tour Package,2023-04-01,6954.11,Travel
3557,Rent,2023-04-02,3900.15,Home
3558,Travel Guide,2023-04-12,315.34,Travel
3559,Nightclub,2023-04-23,4963.62,Entertainment
3560,Travel Insurance,2023-04-24,989.78,Travel
3561,Internet,2023-04-21,6858.98,Communication
3562,Swimming,2023-04-17,4739.26,Sports
3563,Car Maintenance,2023-04-10,4994.58,Transportation
3564,Car Maintenance,2023-04-28,6432.45,Transportation
3565,Concert,2023-04-22,3711.01,Entertainment
3566,Cycling,2023-04-08,879.91,Sports
3567,Miscellaneous,2023-04-01,7160.32,Others
3568,Shoes,2023-04-13,7688.66,Clothing
3569,Messenger App,2023-04-14,7812.66,Communication
3570,Security,2023-04-28,3017.45,Home
3571,Eye Exam,2023-04-18,2491.4,Medical
3572,Fine,2023-04-23,2067.17,Others
3573,Decor,2023-04-23,3758.59,Home
3574,Travel Guide,2023-04-21,6350.33,Travel
3575,Swimming,2023-04-27,4602.33,Sports
3576,Workshop,2023-04-13,9515.66,Education
3577,Hat,2023-04-28,5611.14,Clothing
3578,Taxi,2023-04-20,7407.83,Transportation
3579,Donation,2023-04-19,5445.2,Others
3580,Training,2023-04-18,247.55,Education
3581,Data Plan,2023-04-12,4595.06,Communication
3582,Data Plan,2023-04-04,8874.64,Communication
3583,Jacket,2023-04-12,1388.29,Clothing
3584,Stationery,2023-04-03,6657.75,Education
3585,Donation,2023-04-27,3371.88,Others
3586,Tour Package,2023-04-01,4746.03,Travel
3587,Nightclub,2023-04-12,6461.4,Entertainment
3588,Medicine,2023-04-09,5023.2,Medical
3589,Movie,2023-04-12,5926.29,Entertainment
3590,Fast Food,2023-04-18,3204.64,Food
3591,Rent,2023-04-14,9502.51,Home
3592,Training,2023-04-13,4262.68,Education
3593,Taxi,2023-04-09,270.04,Transportation
3594,Socks,2023-04-13,668.39,Clothing
3595,Sweater,2023-04-27,8469.46,Clothing
3596,Subscription,2023-04-19,6474.73,Others
3597,Appliance,2023-04-12,3465.47,Home
3598,Fuel,2023-04-09,4589.44,Transportation
3599,Cycling,2023-04-09,9569.75,Sports
3600,Stationery,2023-04-11,970.5,Education
3601,Subway,2023-05-07,1634.65,Transportation
3602,Visa Fee,2023-05-19,5477.8,Travel
3603,Health Check,2023-05-12,8622.41,Medical
3604,Storage,2023-05-14,617.51,Others
3605,Training,2023-05-20,9902.79,Education
3606,Exam Fee,2023-05-07,889.15,Education
3607,Mobile Recharge,2023-05-06,5892.43,Communication
3608,Lunch,2023-05-28,8784.45,Food
3609,Shoes,2023-05-19,3703.55,Clothing
3610,Sweater,2023-05-12,4338.41,Clothing
3611,Lecture,2023-05-12,1268.17,Education
3612,Socks,2023-05-06,4966.87,Clothing
3613,Security,2023-05-01,7009.4,Home
3614,Jacket,2023-05-01,6047.19,Clothing
3615,Internet,2023-05-20,888.93,Communication
3616,Travel Guide,2023-05-19,1509.63,Travel
3617,Basketball,2023-05-03,4153.01,Sports
3618,Gift,2023-05-24,7345.82,Others
3619,Data Plan,2023-05-18,8724.41,Communication
3620,Gift,2023-05-06,7317.82,Others
3621,Lottery,2023-05-16,1905.76,Others
3622,Calling Card,2023-05-15,2956.14,Communication
3623,Lottery,2023-05-21,9036.65,Others
3624,Stationery,2023-05-24,2823.73,Education
3625,Streaming Service,2023-05-02,8972.47,Entertainment
3626,Game,2023-05-10,9691.8,Entertainment
3627,Bicycle,2023-05-16,8251.1,Transportation
3628,Repair,2023-05-23,1767.51,Home
3629,Therapy,2023-05-28,2784.87,Medical
3630,Travel Guide,2023-05-17,2964.53,Travel
3631,Travel Guide,2023-05-04,1520.58,Travel
3632,Vaccine,2023-05-01,8000.1,Medical
3633,Theater,2023-05-06,1661.88,Entertainment
3634,Doctor Visit,2023-05-12,766.67,Medical
3635,Training,2023-05-26,4838.03,Education
3636,Bar,2023-05-28,5830.03,Entertainment
3637,Mortgage,2023-05-13,7207.35,Home
3638,Movie,2023-05-16,3952.22,Entertainment
3639,Bar,2023-05-20,9457.54,Entertainment
3640,Dental,2023-05-28,500.0,Medical
3641,Lecture,2023-05-21,7443.98,Education
3642,Appliance,2023-05-28,820.28,Home
3643,Hat,2023-05-19,1276.41,Clothing
3644,Train,2023-05-28,9037.17,Travel
3645,Luggage,2023-05-04,384.24,Travel
3646,Cycling,2023-05-04,4310.17,Sports
3647,Bakery,2023-05-13,5388.97,Food
3648,Workshop,2023-05-02,3752.32,Education
3649,Concert,2023-05-16,6400.27,Entertainment
3650,Internet,2023-05-22,4559.67,Home
3651,Library Fee,2023-05-07,8018.51,Education
3652,Workshop,2023-05-07,1827.42,Education
3653,Books,2023-05-03,9498.95,Education
3654,Amusement Park,2023-05-26,5545.16,Entertainment
3655,Socks,2023-05-17,9138.27,Clothing
3656,Ride Share,2023-05-28,6238.27,Transportation
3657,Luggage,2023-05-16,7875.66,Travel
3658,Hospital,2023-05-12,8983.48,Medical
3659,Cleaning,2023-05-14,8725.76,Home
3660,Hotel,2023-05-10,2709.71,Travel
3661,Sweater,2023-05-09,2470.91,Clothing
3662,Movie,2023-05-23,2944.91,Entertainment
3663,Cleaning,2023-05-19,546.99,Home
3664,Visa Fee,2023-05-02,5416.46,Travel
3665,Ride Share,2023-05-02,3421.4,Transportation
3666,Groceries,2023-05-02,975.83,Food
3667,Lunch,2023-05-16,6372.13,Food
3668,Insurance,2023-05-26,9134.64,Medical
3669,Pants,2023-05-19,4847.47,Clothing
3670,Repair,2023-05-28,2339.62,Home
3671,Utilities,2023-05-18,5575.57,Home
3672,Tips,2023-05-22,6100.77,Others
3673,Dress,2023-05-17,7152.19,Clothing
3674,Phone Bill,2023-05-04,4715.9,Communication
3675,Data Plan,2023-05-01,9148.52,Communication
3676,Mobile Recharge,2023-05-06,2498.28,Communication
3677,Jacket,2023-05-15,4119.77,Clothing
3678,Repair,2023-05-26,150.99,Home
3679,Suit,2023-05-17,5080.3,Clothing
3680,Tennis,2023-05-03,3667.36,Sports
3681,Phone Bill,2023-05-04,2215.39,Communication
3682,Groceries,2023-05-20,8951.56,Food
3683,Suit,2023-05-18,830.68,Clothing
3684,Lecture,2023-05-17,3990.22,Education
3685,Therapy,2023-05-04,2595.71,Medical
3686,Football,2023-05-25,3156.61,Sports
3687,Sweater,2023-05-18,132.09,Clothing
3688,Vaccine,2023-05-15,9991.37,Medical
3689,Eye Exam,2023-05-05,3186.17,Medical
3690,Train,2023-05-10,740.73,Travel
3691,Tuition,2023-05-14,1886.27,Education
3692,Eye Exam,2023-05-07,1340.26,Medical
3693,Donation,2023-05-26,827.15,Others
3694,Surgery,2023-05-23,2217.46,Medical
3695,Donation,2023-05-25,4336.91,Others
3696,Shoes,2023-05-08,1813.25,Clothing
3697,Shoes,2023-05-11,3140.6,Clothing
3698,Medicine,2023-05-16,3293.24,Medical
3699,Dinner,2023-05-23,7255.82,Food
3700,Swimming,2023-05-20,1801.41,Sports
3701,Travel Insurance,2023-06-02,6586.01,Travel
3702,Jacket,2023-06-12,2489.64,Clothing
3703,Subscription,2023-06-28,9180.44,Others
3704,Online Course,2023-06-21,9229.98,Education
3705,Therapy,2023-06-24,7164.23,Medical
3706,Medicine,2023-06-02,1005.1,Medical
3707,Swimming,2023-06-20,1262.16,Sports
3708,Football,2023-06-15,243.57,Sports
3709,Shoes,2023-06-11,6070.49,Clothing
3710,Luggage,2023-06-18,4588.07,Travel
3711,Calling Card,2023-06-15,5862.41,Communication
3712,Shoes,2023-06-02,8212.72,Clothing
3713,Suit,2023-06-21,4421.49,Clothing
3714,Luggage,2023-06-01,5519.02,Travel
3715,Lunch,2023-06-15,5222.83,Food
3716,Bicycle,2023-06-19,2809.83,Transportation
3717,Internet,2023-06-17,8768.03,Communication
3718,Rental Car,2023-06-21,6202.38,Travel
3719,Internet,2023-06-18,1933.6,Home
3720,Parking,2023-06-17,2104.02,Transportation
3721,Security,2023-06-23,6340.51,Home
3722,Library Fee,2023-06-25,6233.19,Education
3723,Messenger App,2023-06-23,7868.03,Communication
3724,Cleaning,2023-06-21,3905.09,Home
3725,Pants,2023-06-10,1552.81,Clothing
3726,Mortgage,2023-06-24,7744.93,Home
3727,Cleaning,2023-06-03,9616.23,Home
3728,Security,2023-06-03,19.9,Home
3729,Swimming,2023-06-06,4496.7,Sports
3730,Internet,2023-06-26,7548.51,Home
3731,Restaurant,2023-06-16,3515.67,Food
3732,Tuition,2023-06-23,4390.55,Education
3733,Dinner,2023-06-25,5781.08,Food
3734,Basketball,2023-06-17,373.23,Sports
3735,Basketball,2023-06-06,1552.65,Sports
3736,Mobile Recharge,2023-06-08,2382.23,Communication
3737,Fine,2023-06-03,4119.08,Others
3738,Rent,2023-06-03,1179.08,Home
3739,Miscellaneous,2023-06-23,3974.98,Others
3740,Books,2023-06-04,7465.39,Education
3741,Yoga,2023-06-19,5209.38,Sports
3742,Swimming,2023-06-15,6938.93,Sports
3743,Yoga,2023-06-01,616.56,Sports
3744,Training,2023-06-13,7823.77,Education
3745,Hotel,2023-06-20,1998.7,Travel
3746,Hospital,2023-06-16,5801.79,Medical
3747,Restaurant,2023-06-09,3672.95,Food
3748,Miscellaneous,2023-06-02,2161.94,Others
3749,Mortgage,2023-06-11,6244.94,Home
3750,Internet,2023-06-19,3810.04,Communication
3751,Nightclub,2023-06-10,2673.81,Entertainment
3752,Fine,2023-06-11,3759.57,Others
3753,Data Plan,2023-06-12,8524.77,Communication
3754,Travel Guide,2023-06-13,7654.41,Travel
3755,Vaccine,2023-06-16,762.1,Medical
3756,Utilities,2023-06-12,5263.75,Home
3757,Workshop,2023-06-27,9827.02,Education
3758,Dinner,2023-06-12,1524.86,Food
3759,Swimming,2023-06-13,7083.23,Sports
3760,Yoga,2023-06-05,7102.56,Sports
3761,Train,2023-06-12,9861.23,Travel
3762,Training,2023-06-20,2868.37,Education
3763,Game,2023-06-02,1506.48,Entertainment
3764,Bar,2023-06-01,6673.77,Entertainment
3765,Tuition,2023-06-21,4471.38,Education
3766,Car Maintenance,2023-06-19,7367.1,Transportation
3767,Bar,2023-06-17,1917.32,Entertainment
3768,Ride Share,2023-06-28,203.87,Transportation
3769,Streaming Service,2023-06-23,8234.1,Entertainment
3770,Online Course,2023-06-13,6694.77,Education
3771,Stationery,2023-06-16,7372.88,Education
3772,Luggage,2023-06-03,8524.96,Travel
3773,Doctor Visit,2023-06-20,2241.55,Medical
3774,Gym,2023-06-19,6526.21,Sports
3775,Vaccine,2023-06-17,6696.81,Medical
3776,VPN,2023-06-17,2510.18,Communication
3777,Subway,2023-06-20,5030.9,Transportation
3778,Toll,2023-06-07,7093.02,Transportation
3779,Health Check,2023-06-09,83.16,Medical
3780,Flight,2023-06-01,3558.96,Travel
3781,Swimming,2023-06-09,9777.95,Sports
3782,Concert,2023-06-12,2881.01,Entertainment
3783,Shoes,2023-06-25,379.55,Clothing
3784,Data Plan,2023-06-05,2861.29,Communication
3785,Tuition,2023-06-06,3496.21,Education
3786,Streaming Service,2023-06-22,4837.36,Entertainment
3787,Lottery,2023-06-24,387.47,Others
3788,Parking,2023-06-23,7372.16,Transportation
3789,Equipment,2023-06-11,3336.01,Sports
3790,Bar,2023-06-07,8637.85,Entertainment
3791,Dinner,2023-06-18,9578.58,Food
3792,Rental Car,2023-06-01,752.88,Travel
3793,Bus,2023-06-26,4332.41,Transportation
3794,Library Fee,2023-06-15,70.65,Education
3795,Cleaning,2023-06-02,6222.69,Home
3796,Bar,2023-06-10,741.49,Entertainment
3797,Breakfast,2023-06-27,8853.79,Food
3798,SIM Card,2023-06-08,4492.27,Communication
3799,Nightclub,2023-06-05,5739.41,Entertainment
3800,Library Fee,2023-06-16,591.29,Education
3801,Train Ticket,2023-07-23,4568.69,Transportation
3802,Tour Package,2023-07-12,8408.84,Travel
3803,Roaming,2023-07-05,974.86,Communication
3804,Hat,2023-07-12,2416.7,Clothing
3805,Hotel,2023-07-20,9922.21,Travel
3806,Rental Car,2023-07-05,6586.53,Travel
3807,Repair,2023-07-09,6353.29,Home
3808,Gift,2023-07-09,9250.6,Others
3809,Bar,2023-07-16,3716.37,Entertainment
3810,Fine,2023-07-25,1057.16,Others
3811,Car Maintenance,2023-07-02,9026.56,Transportation
3812,Swimming,2023-07-21,2310.74,Sports
3813,Theater,2023-07-14,4833.78,Entertainment
3814,Fitness Class,2023-07-10,1160.22,Sports
3815,Travel Guide,2023-07-04,473.99,Travel
3816,Yoga,2023-07-25,6477.14,Sports
3817,Laundry,2023-07-01,6770.77,Others
3818,Travel Guide,2023-07-13,578.51,Travel
3819,Bus,2023-07-07,941.11,Transportation
3820,Movie,2023-07-27,6029.87,Entertainment
3821,Medicine,2023-07-11,729.42,Medical
3822,Surgery,2023-07-08,8443.8,Medical
3823,Running,2023-07-12,9644.48,Sports
3824,Internet,2023-07-13,8319.44,Home
3825,Lottery,2023-07-26,369.21,Others
3826,Suit,2023-07-27,5701.63,Clothing
3827,Bakery,2023-07-02,4162.64,Food
3828,Bicycle,2023-07-14,7815.89,Transportation
3829,Security,2023-07-05,5061.62,Home
3830,SIM Card,2023-07-07,5700.31,Communication
3831,Tour Package,2023-07-24,2574.35,Travel
3832,Miscellaneous,2023-07-05,1108.92,Others
3833,Restaurant,2023-07-04,5917.04,Food
3834,Shoes,2023-07-25,8719.35,Clothing
3835,Equipment,2023-07-03,7921.95,Sports
3836,Taxi,2023-07-16,7957.64,Travel
3837,Groceries,2023-07-24,9906.44,Food
3838,Fitness Class,2023-07-12,8470.65,Sports
3839,Pet,2023-07-03,594.97,Others
3840,Repair,2023-07-15,802.63,Home
3841,Data Plan,2023-07-24,7349.4,Communication
3842,Utilities,2023-07-04,7373.82,Home
3843,Taxi,2023-07-26,6367.84,Transportation
3844,Travel Insurance,2023-07-08,8946.52,Travel
3845,Vaccine,2023-07-13,5304.11,Medical
3846,Online Course,2023-07-09,7127.53,Education
3847,Football,2023-07-23,9134.44,Sports
3848,Game,2023-07-22,1677.93,Entertainment
3849,Coffee,2023-07-21,3334.16,Food
3850,Online Course,2023-07-24,1677.56,Education
3851,Lunch,2023-07-09,4514.47,Food
3852,Fine,2023-07-10,9201.9,Others
3853,Shirt,2023-07-25,6810.26,Clothing
3854,Flight,2023-07-17,2906.31,Travel
3855,Internet,2023-07-09,8239.17,Communication
3856,Breakfast,2023-07-01,2735.51,Food
3857,Flight,2023-07-26,7757.5,Travel
3858,Concert,2023-07-07,4322.65,Entertainment
3859,Books,2023-07-05,9188.72,Education
3860,Data Plan,2023-07-15,1825.95,Communication
3861,Roaming,2023-07-04,1014.98,Communication
3862,Donation,2023-07-15,3259.37,Others
3863,Appliance,2023-07-21,4093.39,Home
3864,Swimming,2023-07-18,3574.31,Sports
3865,Hat,2023-07-06,2277.47,Clothing
3866,Hat,2023-07-13,2363.63,Clothing
3867,Storage,2023-07-03,6392.75,Others
3868,Suit,2023-07-06,482.06,Clothing
3869,Data Plan,2023-07-21,9418.04,Communication
3870,Rental Car,2023-07-28,6228.47,Travel
3871,Seminar,2023-07-11,4683.08,Education
3872,Online Course,2023-07-09,209.96,Education
3873,Snacks,2023-07-24,5156.7,Food
3874,Donation,2023-07-15,9496.73,Others
3875,Exhibition,2023-07-22,7205.57,Entertainment
3876,Suit,2023-07-08,972.73,Clothing
3877,Roaming,2023-07-25,9960.84,Communication
3878,Train Ticket,2023-07-02,6156.31,Transportation
3879,Shirt,2023-07-07,8024.03,Clothing
3880,Flight,2023-07-23,1723.65,Travel
3881,Pants,2023-07-05,4001.05,Clothing
3882,Training,2023-07-01,2877.69,Education
3883,Jacket,2023-07-01,9292.63,Clothing
3884,Concert,2023-07-04,5816.71,Entertainment
3885,Subway,2023-07-04,5277.35,Transportation
3886,Jacket,2023-07-09,5472.07,Clothing
3887,Fast Food,2023-07-21,3241.41,Food
3888,Fast Food,2023-07-25,2870.09,Food
3889,Dental,2023-07-28,6578.08,Medical
3890,Equipment,2023-07-19,6033.49,Sports
3891,Seminar,2023-07-12,7136.08,Education
3892,Appliance,2023-07-21,7994.98,Home
3893,Therapy,2023-07-10,9757.23,Medical
3894,Basketball,2023-07-01,5881.05,Sports
3895,Scarf,2023-07-03,9667.91,Clothing
3896,Eye Exam,2023-07-02,3723.37,Medical
3897,Toll,2023-07-04,4465.88,Transportation
3898,Tuition,2023-07-18,4182.97,Education
3899,Amusement Park,2023-07-19,7484.46,Entertainment
3900,Swimming,2023-07-11,726.6,Sports
3901,Stationery,2023-08-03,8672.06,Education
3902,Fax,2023-08-27,982.44,Communication
3903,Suit,2023-08-27,924.16,Clothing
3904,Luggage,2023-08-09,244.28,Travel
3905,SIM Card,2023-08-01,1052.6,Communication
3906,Train Ticket,2023-08-17,2135.67,Transportation
3907,Books,2023-08-01,6024.17,Education
3908,Shirt,2023-08-27,4359.96,Clothing
3909,Restaurant,2023-08-07,1625.58,Food
3910,Bar,2023-08-24,3577.67,Entertainment
3911,Jacket,2023-08-01,300.61,Clothing
3912,Seminar,2023-08-25,4189.96,Education
3913,Internet,2023-08-12,6062.91,Home
3914,Fuel,2023-08-02,2947.48,Transportation
3915,Internet,2023-08-21,6087.03,Home
3916,SIM Card,2023-08-27,6605.47,Communication
3917,Internet,2023-08-18,6551.6,Home
3918,Furniture,2023-08-13,2994.78,Home
3919,Hat,2023-08-10,1450.05,Clothing
3920,Fax,2023-08-25,3127.94,Communication
3921,Visa Fee,2023-08-14,5332.99,Travel
3922,Restaurant,2023-08-10,3733.67,Food
3923,Exam Fee,2023-08-18,5847.92,Education
3924,Therapy,2023-08-02,5766.38,Medical
3925,Lottery,2023-08-04,652.6,Others
3926,Train,2023-08-06,9604.28,Travel
3927,Taxi,2023-08-10,39.9,Transportation
3928,Bicycle,2023-08-18,7786.69,Transportation
3929,Tennis,2023-08-16,9476.26,Sports
3930,Therapy,2023-08-23,6633.58,Medical
3931,Ride Share,2023-08-11,7330.1,Transportation
3932,Cleaning,2023-08-23,299.06,Home
3933,Running,2023-08-05,7489.56,Sports
3934,Lunch,2023-08-05,8051.6,Food
3935,Workshop,2023-08-20,9490.0,Education
3936,Mobile Recharge,2023-08-12,2428.46,Communication
3937,Luggage,2023-08-21,7658.65,Travel
3938,Exhibition,2023-08-20,1663.43,Entertainment
3939,Subway,2023-08-05,8697.64,Transportation
3940,Shoes,2023-08-18,3278.42,Clothing
3941,Parking,2023-08-05,4880.41,Transportation
3942,Socks,2023-08-28,3473.7,Clothing
3943,Workshop,2023-08-08,1147.57,Education
3944,Internet,2023-08-21,5016.8,Home
3945,Pants,2023-08-04,7806.46,Clothing
3946,Running,2023-08-07,9521.57,Sports
3947,Cleaning,2023-08-11,17.72,Home
3948,VPN,2023-08-08,5167.41,Communication
3949,Flight,2023-08-17,4612.39,Travel
3950,Donation,2023-08-02,9812.2,Others
3951,Dinner,2023-08-20,2690.96,Food
3952,Furniture,2023-08-02,4170.62,Home
3953,Luggage,2023-08-03,8369.64,Travel
3954,Tuition,2023-08-10,7279.39,Education
3955,Internet,2023-08-21,3780.11,Communication
3956,Phone Bill,2023-08-22,9602.02,Communication
3957,Fuel,2023-08-24,372.52,Transportation
3958,Nightclub,2023-08-28,7639.99,Entertainment
3959,Hat,2023-08-01,3466.45,Clothing
3960,Subscription,2023-08-02,7767.78,Others
3961,Fast Food,2023-08-04,8602.11,Food
3962,Books,2023-08-21,5408.48,Education
3963,Dress,2023-08-27,6859.03,Clothing
